,Date,H0,H1
0,2021-06,3.1113091707229614,2.2363975048065186
1,2021-08,6.381516218185425,1.730692744255066
2,2022-02,3.781275510787964,0.9337652921676636
3,2022-10,7.938343286514282,1.160488486289978
4,2023-06,3.018459916114807,1.2545527219772339
5,2023-09,8.798207759857178,1.036958396434784
