,Date,H0,H1
0,2021-06,18.564090251309754,5.227272714632203
1,2021-08,20.58445889571408,4.716324403421281
2,2022-02,14.10966630294158,3.1529773952677647
3,2022-10,18.770585420807258,3.526839791595184
4,2023-06,14.890624371943726,3.4894059920673324
5,2023-09,16.759750196692444,3.2682626615420434
