,Date,H0,H1
0,2021-06,4.178232088478932,3.400246434678442
1,2021-08,15.52415770729738,2.6275646108149706
2,2022-02,5.37247679114185,1.19919571170783
3,2022-10,22.993592822369983,1.4765057674728794
4,2023-06,4.633868942909558,1.6355614607471622
5,2023-09,28.417395540792832,1.3121646323212621
