birth,death,dimension
2.692582309246063232e-01,3.154362142086029053e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.154362142086029053e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.141655623912811279e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.141655623912811279e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.140063583850860596e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.692582309246063232e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.690724730491638184e-01,3.426368236541748047e-01,1.000000000000000000e+00
2.690724730491638184e-01,3.383784890174865723e-01,1.000000000000000000e+00
2.690724730491638184e-01,3.271085321903228760e-01,1.000000000000000000e+00
2.690724730491638184e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.690724730491638184e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.690724730491638184e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.668332755565643311e-01,3.275667726993560791e-01,1.000000000000000000e+00
2.668332755565643311e-01,3.261901140213012695e-01,1.000000000000000000e+00
2.668332755565643311e-01,3.187475502490997314e-01,1.000000000000000000e+00
2.668332755565643311e-01,3.176476061344146729e-01,1.000000000000000000e+00
2.668332755565643311e-01,3.176476061344146729e-01,1.000000000000000000e+00
2.668332755565643311e-01,3.163858354091644287e-01,1.000000000000000000e+00
2.668332755565643311e-01,3.162277638912200928e-01,1.000000000000000000e+00
2.668332755565643311e-01,3.162277638912200928e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.672873675823211670e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.361547291278839111e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.295451402664184570e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.146426677703857422e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.657065987586975098e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.647640407085418701e-01,3.348133862018585205e-01,1.000000000000000000e+00
2.647640407085418701e-01,3.295451402664184570e-01,1.000000000000000000e+00
2.647640407085418701e-01,3.287856578826904297e-01,1.000000000000000000e+00
2.647640407085418701e-01,3.287856578826904297e-01,1.000000000000000000e+00
2.647640407085418701e-01,3.168596029281616211e-01,1.000000000000000000e+00
2.647640407085418701e-01,3.163858354091644287e-01,1.000000000000000000e+00
2.647640407085418701e-01,3.163858354091644287e-01,1.000000000000000000e+00
2.647640407085418701e-01,3.163858354091644287e-01,1.000000000000000000e+00
2.647640407085418701e-01,3.163858354091644287e-01,1.000000000000000000e+00
2.630589306354522705e-01,3.458323180675506592e-01,1.000000000000000000e+00
2.630589306354522705e-01,3.382306993007659912e-01,1.000000000000000000e+00
2.630589306354522705e-01,3.316624760627746582e-01,1.000000000000000000e+00
2.630589306354522705e-01,3.261901140213012695e-01,1.000000000000000000e+00
2.630589306354522705e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.630589306354522705e-01,3.201562166213989258e-01,1.000000000000000000e+00
2.630589306354522705e-01,3.176476061344146729e-01,1.000000000000000000e+00
2.630589306354522705e-01,3.176476061344146729e-01,1.000000000000000000e+00
2.630589306354522705e-01,3.176476061344146729e-01,1.000000000000000000e+00
2.630589306354522705e-01,3.168596029281616211e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.670149743556976318e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.383784890174865723e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.201562166213989258e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.179622590541839600e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.154362142086029053e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.154362142086029053e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.154362142086029053e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.154362142086029053e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.141655623912811279e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.624880969524383545e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.617250382900238037e-01,3.472751080989837646e-01,1.000000000000000000e+00
2.617250382900238037e-01,3.426368236541748047e-01,1.000000000000000000e+00
2.617250382900238037e-01,3.419064283370971680e-01,1.000000000000000000e+00
2.617250382900238037e-01,3.383784890174865723e-01,1.000000000000000000e+00
2.617250382900238037e-01,3.348133862018585205e-01,1.000000000000000000e+00
2.617250382900238037e-01,3.327161073684692383e-01,1.000000000000000000e+00
2.617250382900238037e-01,3.316624760627746582e-01,1.000000000000000000e+00
2.617250382900238037e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.617250382900238037e-01,3.218695521354675293e-01,1.000000000000000000e+00
2.617250382900238037e-01,3.187475502490997314e-01,1.000000000000000000e+00
2.617250382900238037e-01,3.187475502490997314e-01,1.000000000000000000e+00
2.617250382900238037e-01,3.168596029281616211e-01,1.000000000000000000e+00
2.617250382900238037e-01,3.168596029281616211e-01,1.000000000000000000e+00
2.617250382900238037e-01,3.165438473224639893e-01,1.000000000000000000e+00
2.617250382900238037e-01,3.163858354091644287e-01,1.000000000000000000e+00
2.607680857181549072e-01,3.499999940395355225e-01,1.000000000000000000e+00
2.607680857181549072e-01,3.348133862018585205e-01,1.000000000000000000e+00
2.607680857181549072e-01,3.343650698661804199e-01,1.000000000000000000e+00
2.607680857181549072e-01,3.316624760627746582e-01,1.000000000000000000e+00
2.607680857181549072e-01,3.287856578826904297e-01,1.000000000000000000e+00
2.607680857181549072e-01,3.287856578826904297e-01,1.000000000000000000e+00
2.607680857181549072e-01,3.218695521354675293e-01,1.000000000000000000e+00
2.607680857181549072e-01,3.218695521354675293e-01,1.000000000000000000e+00
2.607680857181549072e-01,3.176476061344146729e-01,1.000000000000000000e+00
2.601922452449798584e-01,3.590264618396759033e-01,1.000000000000000000e+00
2.601922452449798584e-01,3.499999940395355225e-01,1.000000000000000000e+00
2.601922452449798584e-01,3.472751080989837646e-01,1.000000000000000000e+00
2.601922452449798584e-01,3.472751080989837646e-01,1.000000000000000000e+00
2.601922452449798584e-01,3.261901140213012695e-01,1.000000000000000000e+00
2.601922452449798584e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.601922452449798584e-01,3.234192430973052979e-01,1.000000000000000000e+00
2.601922452449798584e-01,3.234192430973052979e-01,1.000000000000000000e+00
2.601922452449798584e-01,3.218695521354675293e-01,1.000000000000000000e+00
2.601922452449798584e-01,3.176476061344146729e-01,1.000000000000000000e+00
2.599999904632568359e-01,3.295451402664184570e-01,1.000000000000000000e+00
2.599999904632568359e-01,3.275667726993560791e-01,1.000000000000000000e+00
2.599999904632568359e-01,3.261901140213012695e-01,1.000000000000000000e+00
2.599999904632568359e-01,3.187475502490997314e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.518522381782531738e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.154362142086029053e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.141655623912811279e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.141655623912811279e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.438022732734680176e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.398528993129730225e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.361547291278839111e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.343650698661804199e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.327161073684692383e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.240370452404022217e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.196873366832733154e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.196873366832733154e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.179622590541839600e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.154362142086029053e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.154362142086029053e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.383784890174865723e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.343650698661804199e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.327161073684692383e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.271085321903228760e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.271085321903228760e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.240370452404022217e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.196873366832733154e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.196873366832733154e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.165438473224639893e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.146426677703857422e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.141655623912811279e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.141655623912811279e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.545584440231323242e-01,3.524202108383178711e-01,1.000000000000000000e+00
2.545584440231323242e-01,3.383784890174865723e-01,1.000000000000000000e+00
2.545584440231323242e-01,3.343650698661804199e-01,1.000000000000000000e+00
2.545584440231323242e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.545584440231323242e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.343650698661804199e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.271085321903228760e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.240370452404022217e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.217141628265380859e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.146426677703857422e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.146426677703857422e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.146426677703857422e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.141655623912811279e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.082207143306732178e-01,1.000000000000000000e+00
