birth,death,dimension
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.802775710821151733e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.811076998710632324e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828684329986572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.824828833341598511e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.843908876180648804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.868154108524322510e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.897366642951965332e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.897366642951965332e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.897366642951965332e-01,0.000000000000000000e+00
